Date,weights,weights,weights
2020-10-02 00:00:00,0.6842058338515582,0.5840681419617411,0.5163380318754094
2020-10-05 00:00:00,0.7081863294988124,0.6038304667617231,0.5344183750869895
2020-10-06 00:00:00,0.7224288810113153,0.60698542194496,0.5387080175755954
2020-10-07 00:00:00,0.7278306592864652,0.6133903189730936,0.5424230792430369
2020-10-08 00:00:00,0.753714353364086,0.6382403172688815,0.5684917789471255
2020-10-09 00:00:00,0.7654825530726244,0.6539688625892595,0.5824986959938601
2020-10-12 00:00:00,0.7654825530726244,0.6539688625892595,0.5824986959938601
2020-10-13 00:00:00,0.7875608960887099,0.6713637153539562,0.6099124512791185
2020-10-14 00:00:00,0.8456091905837742,0.7251502264782488,0.6609333222876661
2020-10-15 00:00:00,0.8833446092163988,0.7615061214214627,0.6929079707526602
2020-10-16 00:00:00,0.9125794723375193,0.7902890844731545,0.7173511487998407
2020-10-19 00:00:00,0.9347025480011262,0.8117220638357363,0.7422971565756962
2020-10-20 00:00:00,0.9603097780431151,0.8356922770963513,0.7675375565490239
2020-10-21 00:00:00,0.9808554330933279,0.8497162176308533,0.7837683840005725
2020-10-22 00:00:00,1.031150483821595,0.9008083566889769,0.8326776957425219
2020-10-23 00:00:00,1.073567610945949,0.9368629046383481,0.8645212270234477
2020-10-26 00:00:00,0.9615399053445077,0.8313923675230084,0.7596968843672147
2020-10-27 00:00:00,0.8425167946282004,0.7241258971069389,0.6543620151912475
2020-10-28 00:00:00,0.7309104945198,0.6133205666452131,0.5520470920673948
2020-10-29 00:00:00,0.7946718717932462,0.6697778959047789,0.6094901702180464
2020-10-30 00:00:00,0.8089195693967421,0.6811587785930633,0.6133054996990013
2020-11-02 00:00:00,0.8986302961148254,0.7614788804457657,0.6967109193725185
2020-11-03 00:00:00,0.9176950474788883,0.7785116562024987,0.7150225680917079
2020-11-04 00:00:00,0.8792119568850041,0.746339030359144,0.6794941731439823
2020-11-05 00:00:00,0.9248310700613553,0.7929474905084868,0.7181187957810957
2020-11-06 00:00:00,0.9277472690330164,0.7968130110833544,0.7223125971827107
2020-11-09 00:00:00,0.9588732743928428,0.8348170676364306,0.7489618352578968
2020-11-10 00:00:00,1.0140127346629257,0.901035703339389,0.7949649504705141
2020-11-11 00:00:00,1.0167789050264653,0.8968903933908334,0.7932530397202375
2020-11-12 00:00:00,1.0709062230680453,0.9421225797032944,0.8401076883614766
2020-11-13 00:00:00,0.9571269146875152,0.8410193431648214,0.7370504908172393
2020-11-16 00:00:00,0.9879600734046177,0.8706029714082317,0.7621791619709999
2020-11-17 00:00:00,1.016927424599789,0.8948867812400061,0.7868059850720237
2020-11-18 00:00:00,0.996593784457974,0.8766163799208475,0.7683167486742515
2020-11-19 00:00:00,0.9743004622580491,0.8538174571022221,0.7520108711422031
2020-11-20 00:00:00,0.9916251369656874,0.8700083013831219,0.766485651309254
2020-11-23 00:00:00,0.9916251369656874,0.8700083013831219,0.766485651309254
2020-11-24 00:00:00,1.0687603013407294,0.9490937543384916,0.8308753373069684
2020-11-25 00:00:00,1.0772306572609835,0.956840444968851,0.8423930891794278
2020-11-26 00:00:00,1.0943782008648015,0.9737306236943899,0.8546196230509544
2020-11-27 00:00:00,1.1228286477041372,1.0054442222069704,0.8781316613381922
2020-11-30 00:00:00,1.1031997926452006,0.976973227216309,0.8635574002663755
2020-12-01 00:00:00,1.1254283718655156,0.999571987532559,0.8831996107585192
2020-12-02 00:00:00,1.1427619673979588,1.0130185519112365,0.8986457560840777
2020-12-03 00:00:00,1.1362750977178462,1.001366786910221,0.8936003458453747
2020-12-04 00:00:00,1.1202268375375808,0.9875080035018993,0.8780038079239192
2020-12-07 00:00:00,1.1202268375375808,0.9875080035018993,0.8780038079239192
2020-12-08 00:00:00,1.1202268375375808,0.9875080035018993,0.8780038079239192
2020-12-09 00:00:00,1.0218781238459709,0.8929421138592517,0.7989442304215679
2020-12-10 00:00:00,1.0701176158151817,0.9428497272124721,0.8375135581105211
2020-12-11 00:00:00,1.0807192164584682,0.9515214777486092,0.8494940969588263
2020-12-14 00:00:00,1.048339879105813,0.9250487878465143,0.8243509207255615
2020-12-15 00:00:00,1.0608607659357223,0.9331296813893053,0.8303230328313647
2020-12-16 00:00:00,1.0550688035447062,0.9306413587212723,0.821960396378695
2020-12-17 00:00:00,1.049015012999472,0.9256692681499497,0.8158646304219415
2020-12-18 00:00:00,1.0209723187568036,0.8970556967953089,0.7928315536549533
2020-12-21 00:00:00,0.934140974725951,0.8134777804807689,0.7192941734579548
2020-12-22 00:00:00,0.9476922092154711,0.8243980830355278,0.7320507394271507
2020-12-23 00:00:00,0.9857057000674525,0.8636548899232401,0.770408063460148
2020-12-24 00:00:00,0.9857057000674525,0.8636548899232401,0.770408063460148
2020-12-28 00:00:00,0.9504961870832596,0.8260877141997935,0.7424555740666687
2020-12-29 00:00:00,0.9975261209735027,0.8746798987422635,0.7856982434831625
2020-12-30 00:00:00,1.0087304978006326,0.87639758194234,0.7968218782416041
2020-12-31 00:00:00,1.0087304978006326,0.87639758194234,0.7968218782416041
2021-01-04 00:00:00,1.0032374797225065,0.8677972174054724,0.7902411395862667
2021-01-05 00:00:00,1.0428210491422627,0.9046163393137217,0.8255884781350977
2021-01-06 00:00:00,1.0572893094084752,0.9166095884570695,0.8379861230637007
2021-01-07 00:00:00,1.0779706116486363,0.9362744013364457,0.8553274744100334
2021-01-08 00:00:00,1.0395834970349211,0.8999633181954412,0.8281596089897079
2021-01-11 00:00:00,1.0237744105069093,0.8777816721084404,0.8136930874323338
2021-01-12 00:00:00,1.0530904020094072,0.8928975867512612,0.8457169740820096
2021-01-13 00:00:00,1.0474795013907512,0.8870568669440646,0.8407900005263136
2021-01-14 00:00:00,1.051062686624706,0.8916572829076705,0.8472144023390369
2021-01-15 00:00:00,1.0406061910295294,0.8786132252907928,0.839832781092017
2021-01-18 00:00:00,1.0308488921588848,0.8695971512671161,0.8334551630664964
2021-01-19 00:00:00,1.0590930092741244,0.8889646306827848,0.8586171279046286
2021-01-20 00:00:00,1.043598342541853,0.8732409431310482,0.845688607258898
2021-01-21 00:00:00,0.9728749515130042,0.8043110726283917,0.7822780054392544
2021-01-22 00:00:00,0.9690364399357185,0.8068264270456849,0.7782319033807179
2021-01-25 00:00:00,0.9325691698126171,0.7744973381676215,0.7460992457965292
2021-01-26 00:00:00,0.9983604045269616,0.8414728190235421,0.8021636868947837
2021-01-27 00:00:00,1.0057776713496582,0.8600714551564066,0.8094028331695895
