Date,MERVAL
2015-06-19 03:00:00,11221.66992
2015-06-22 03:00:00,11582.65039
2015-06-23 03:00:00,11527.73047
2015-06-24 03:00:00,11553.40039
2015-06-25 03:00:00,11453.25977
2015-06-26 03:00:00,11684.41992
2015-06-29 03:00:00,11305.51953
2015-06-30 03:00:00,11656.80957
2015-07-01 03:00:00,11670.91016
2015-07-02 03:00:00,11809.2002
2015-07-03 03:00:00,11766.12012
2015-07-06 03:00:00,11789.21973
2015-07-07 03:00:00,11842.5498
2015-07-08 03:00:00,11511.2998
2015-07-10 03:00:00,11690.00977
2015-07-13 03:00:00,11949.13965
2015-07-14 03:00:00,12263.15039
2015-07-15 03:00:00,12301.86035
2015-07-16 03:00:00,12438.32031
2015-07-17 03:00:00,12377.74023
2015-07-20 03:00:00,11981.57031
2015-07-21 03:00:00,12146.86035
2015-07-22 03:00:00,11682.2998
2015-07-23 03:00:00,11625.23047
2015-07-24 03:00:00,10904.07031
2015-07-27 03:00:00,10588.05957
2015-07-28 03:00:00,10939.53027
2015-07-29 03:00:00,11313.7002
2015-07-30 03:00:00,11224.55957
2015-07-31 03:00:00,11101.01953
2015-08-03 03:00:00,10899.44043
2015-08-04 03:00:00,10808.50977
2015-08-05 03:00:00,10911.66016
2015-08-06 03:00:00,11259.07031
2015-08-07 03:00:00,11167.4502
2015-08-10 03:00:00,11830.19043
2015-08-11 03:00:00,11598.42969
2015-08-12 03:00:00,11635.79004
2015-08-13 03:00:00,11674.87988
2015-08-14 03:00:00,11452.99023
2015-08-18 03:00:00,11226.2998
2015-08-19 03:00:00,10954.21973
2015-08-20 03:00:00,10862.91992
2015-08-21 03:00:00,10495.44043
2015-08-24 03:00:00,9833.2002
2015-08-25 03:00:00,9777.73047
2015-08-26 03:00:00,10290.16992
2015-08-27 03:00:00,10922.84961
2015-08-28 03:00:00,10961.5
2015-08-31 03:00:00,11032.87012
2015-09-01 03:00:00,10736.50977
2015-09-02 03:00:00,10800.17969
2015-09-03 03:00:00,10990.42969
2015-09-04 03:00:00,10928.62012
2015-09-07 03:00:00,10928.45996
2015-09-08 03:00:00,11177.36035
2015-09-09 03:00:00,11158.65039
2015-09-10 03:00:00,11069.48047
2015-09-11 03:00:00,10887.94043
2015-09-14 03:00:00,10701.36035
2015-09-15 03:00:00,10660.73047
2015-09-16 03:00:00,10701.95996
2015-09-17 03:00:00,10800.26953
2015-09-18 03:00:00,10555.28027
2015-09-21 03:00:00,10276.7998
2015-09-22 03:00:00,9654.08008
2015-09-23 03:00:00,9521.26953
2015-09-24 03:00:00,9288.41016
2015-09-25 03:00:00,9799.30957
2015-09-28 03:00:00,9411.37012
2015-09-29 03:00:00,9659.57031
2015-09-30 03:00:00,9814.62012
2015-10-01 03:00:00,9600.96973
2015-10-02 03:00:00,10189.5
2015-10-05 03:00:00,10524.5
2015-10-06 03:00:00,10694.83984
2015-10-07 03:00:00,10919.37988
2015-10-08 03:00:00,11278.26953
2015-10-09 03:00:00,11166.37012
2015-10-13 03:00:00,10762.45996
2015-10-14 03:00:00,10873.26953
2015-10-15 03:00:00,11108.86035
2015-10-16 03:00:00,11177.0498
2015-10-19 03:00:00,11067.86035
2015-10-20 03:00:00,11068.54004
2015-10-21 03:00:00,10824.45996
2015-10-22 03:00:00,11132.07031
2015-10-23 03:00:00,11329.28027
2015-10-26 03:00:00,11828.17969
2015-10-27 03:00:00,11693.80957
2015-10-28 03:00:00,12333.07031
2015-10-29 03:00:00,12206.05957
2015-10-30 03:00:00,12461.25
2015-11-02 03:00:00,12511.28027
2015-11-03 03:00:00,12813.34961
2015-11-04 03:00:00,12799.09961
2015-11-05 03:00:00,12899.45996
2015-11-09 03:00:00,12871.21973
2015-11-10 03:00:00,13053.58008
2015-11-11 03:00:00,13159.66992
2015-11-12 03:00:00,13181.88965
2015-11-13 03:00:00,13182.71973
2015-11-16 03:00:00,13749.15039
2015-11-17 03:00:00,13746.00977
2015-11-18 03:00:00,13773.88965
2015-11-19 03:00:00,13776.67969
2015-11-20 03:00:00,14173.87012
2015-11-23 03:00:00,13448.66992
2015-11-24 03:00:00,13393.58008
2015-11-25 03:00:00,12849.58008
2015-11-26 03:00:00,13165.40039
2015-11-30 03:00:00,12972.13965
2015-12-01 03:00:00,12826.12988
2015-12-02 03:00:00,12706.04004
2015-12-03 03:00:00,12919.55957
2015-12-09 03:00:00,13302.88965
2015-12-10 03:00:00,13106.53027
2015-12-11 03:00:00,12779.23047
2015-12-14 03:00:00,12337.32031
2015-12-15 03:00:00,12307.12988
2015-12-16 03:00:00,12036.12988
2015-12-17 03:00:00,11938.33008
2015-12-18 03:00:00,11404.55957
2015-12-21 03:00:00,11112.84961
2015-12-22 03:00:00,11439.48047
2015-12-23 03:00:00,12040.84961
2015-12-28 03:00:00,11713.78027
2015-12-29 03:00:00,11698.42969
2015-12-30 03:00:00,11675.17969
2016-01-04 03:00:00,11517.62012
2016-01-05 03:00:00,11527.21973
2016-01-06 03:00:00,11423.33008
2016-01-07 03:00:00,11390.37012
2016-01-08 03:00:00,11305.51953
2016-01-11 03:00:00,10955.9502
2016-01-12 03:00:00,10656.58984
2016-01-13 03:00:00,10305.91992
2016-01-14 03:00:00,10666.32031
2016-01-15 03:00:00,10020.37012
2016-01-18 03:00:00,9757.12012
2016-01-19 03:00:00,9801.26953
2016-01-20 03:00:00,9401.05957
2016-01-21 03:00:00,9819.61035
2016-01-22 03:00:00,10329.90039
2016-01-25 03:00:00,10396.38965
2016-01-26 03:00:00,10493.32031
2016-01-27 03:00:00,10786.58008
2016-01-28 03:00:00,10883.49023
2016-01-29 03:00:00,11306.01953
2016-02-01 03:00:00,11251.84961
2016-02-02 03:00:00,11074.83008
2016-02-03 03:00:00,11121.40039
2016-02-04 03:00:00,11421.99023
2016-02-05 03:00:00,11400.33984
2016-02-10 03:00:00,11346.75977
2016-02-11 03:00:00,11010.88965
2016-02-12 03:00:00,11276.38965
2016-02-15 03:00:00,11454.46973
2016-02-16 03:00:00,11553.66016
2016-02-17 03:00:00,12058.9502
2016-02-18 03:00:00,11991.07031
2016-02-19 03:00:00,11826.0498
2016-02-22 03:00:00,12525.49023
2016-02-23 03:00:00,12533.25
2016-02-24 03:00:00,12627.12988
2016-02-25 03:00:00,12935.94043
2016-02-26 03:00:00,12929.23047
2016-02-29 03:00:00,13115.9502
2016-03-01 03:00:00,13222.63965
2016-03-02 03:00:00,13221.04004
2016-03-03 03:00:00,13327.87012
2016-03-04 03:00:00,13269.26953
2016-03-07 03:00:00,13235.95996
2016-03-08 03:00:00,13405.17969
2016-03-09 03:00:00,13269.28027
2016-03-10 03:00:00,13172.63965
2016-03-11 03:00:00,13051.54004
2016-03-14 03:00:00,12545.80957
2016-03-15 03:00:00,12076.37012
2016-03-16 03:00:00,12541.58008
2016-03-17 03:00:00,12972.54004
2016-03-18 03:00:00,12906.42969
2016-03-21 03:00:00,12937.96973
2016-03-22 03:00:00,12926.33008
2016-03-23 03:00:00,12499.16992
2016-03-28 03:00:00,12875.62012
2016-03-29 03:00:00,12929.57031
2016-03-30 03:00:00,12872.90039
2016-03-31 03:00:00,12992.42969
2016-04-01 03:00:00,13179.83984
2016-04-04 03:00:00,12784.28027
2016-04-05 03:00:00,12472.91016
2016-04-06 03:00:00,12262.04004
2016-04-07 03:00:00,11864.15039
2016-04-08 03:00:00,12221.87012
2016-04-11 03:00:00,12184.45996
2016-04-12 03:00:00,12693.58008
2016-04-13 03:00:00,13298.19043
2016-04-14 03:00:00,13209.70996
2016-04-15 03:00:00,13237.87012
2016-04-18 03:00:00,13210.57031
2016-04-19 03:00:00,13864.49023
2016-04-20 03:00:00,13874.86035
2016-04-21 03:00:00,13923.66016
2016-04-22 03:00:00,13915.48047
2016-04-25 03:00:00,13374.08008
2016-04-26 03:00:00,13621.80957
2016-04-27 03:00:00,13742.16016
2016-04-28 03:00:00,13739.30957
2016-04-29 03:00:00,13724.07031
2016-05-02 03:00:00,13549.00977
2016-05-03 03:00:00,13166.2002
2016-05-04 03:00:00,13220.12012
2016-05-05 03:00:00,13348.12988
2016-05-06 03:00:00,13453.91016
2016-05-09 03:00:00,13270.25977
2016-05-10 03:00:00,13456.54004
2016-05-11 03:00:00,13536.91016
2016-05-12 03:00:00,13370.63965
2016-05-13 03:00:00,13121.55957
2016-05-16 03:00:00,13202.58008
2016-05-17 03:00:00,13028.42969
2016-05-18 03:00:00,12829.92969
2016-05-19 03:00:00,12626.2998
2016-05-20 03:00:00,12656.28027
2016-05-23 03:00:00,12474.33984
2016-05-24 03:00:00,12381.5
2016-05-26 03:00:00,12713.75
2016-05-27 03:00:00,12727.45996
2016-05-30 03:00:00,12748.32031
2016-05-31 03:00:00,12681.74023
2016-06-01 03:00:00,12626.03027
2016-06-02 03:00:00,12717.90039
2016-06-03 03:00:00,12791.08008
2016-06-06 03:00:00,12852.29004
2016-06-07 03:00:00,13269.0498
2016-06-08 03:00:00,13624.88965
2016-06-09 03:00:00,13528.37012
2016-06-10 03:00:00,13324.42969
2016-06-13 03:00:00,13174.16992
2016-06-14 03:00:00,13038.32031
2016-06-15 03:00:00,13116.16016
2016-06-16 03:00:00,13073.37988
2016-06-21 03:00:00,13681.29004
2016-06-22 03:00:00,13742.29004
2016-06-23 03:00:00,14242.84961
2016-06-24 03:00:00,13924.54004
2016-06-27 03:00:00,13773.94043
2016-06-28 03:00:00,14141.51953
2016-06-29 03:00:00,14608.29004
2016-06-30 03:00:00,14683.49023
2016-07-01 03:00:00,15111.69043
2016-07-04 03:00:00,15229.30957
2016-07-05 03:00:00,14806.78027
2016-07-06 03:00:00,14691.12012
2016-07-07 03:00:00,14689.61035
2016-07-11 03:00:00,14977.2998
2016-07-12 03:00:00,15100.58008
2016-07-13 03:00:00,15145.15039
2016-07-14 03:00:00,15469.65039
2016-07-15 03:00:00,15643.25977
2016-07-18 03:00:00,15999.09961
2016-07-19 03:00:00,15832.5498
2016-07-20 03:00:00,15931.79004
2016-07-21 03:00:00,15778.50977
2016-07-22 03:00:00,15846.54004
2016-07-25 03:00:00,15712.61035
2016-07-26 03:00:00,15757.7002
2016-07-27 03:00:00,15698.69043
2016-07-28 03:00:00,15455.13965
2016-07-29 03:00:00,15803.5
2016-08-01 03:00:00,15442.46973
2016-08-02 03:00:00,15061.63965
2016-08-03 03:00:00,15429.75977
2016-08-04 03:00:00,15559.5498
2016-08-05 03:00:00,15394.30957
2016-08-08 03:00:00,15372.76953
2016-08-09 03:00:00,15454.94043
2016-08-10 03:00:00,15346.41016
2016-08-11 03:00:00,15313.84961
2016-08-12 03:00:00,15165.61035
2016-08-16 03:00:00,15230.80957
2016-08-17 03:00:00,15402.2998
2016-08-18 03:00:00,15564.63965
2016-08-19 03:00:00,15598.21973
2016-08-22 03:00:00,15497.15039
2016-08-23 03:00:00,15832.48047
2016-08-24 03:00:00,15815.12012
2016-08-25 03:00:00,15900.76953
2016-08-26 03:00:00,15764.01953
2016-08-29 03:00:00,15989.83008
2016-08-30 03:00:00,15872.08008
2016-08-31 03:00:00,15649.46973
2016-09-01 03:00:00,15740.91992
2016-09-02 03:00:00,15965.65039
2016-09-05 03:00:00,16006.33008
2016-09-06 03:00:00,16276.29004
2016-09-07 03:00:00,16315.50977
2016-09-08 03:00:00,16457.90039
2016-09-09 03:00:00,15975.57031
2016-09-12 03:00:00,16058.32031
2016-09-13 03:00:00,15520.58008
2016-09-14 03:00:00,15546.36035
2016-09-15 03:00:00,15851.53027
2016-09-16 03:00:00,15828.16016
2016-09-19 03:00:00,15990.69043
2016-09-20 03:00:00,16012.83984
2016-09-21 03:00:00,16292.48047
2016-09-22 03:00:00,16643.05078
2016-09-23 03:00:00,16441.71094
2016-09-26 03:00:00,16356.44043
2016-09-27 03:00:00,16348.5
2016-09-28 03:00:00,16755.16992
2016-09-29 03:00:00,16743.42969
2016-09-30 03:00:00,16675.67969
2016-10-03 03:00:00,16846.88086
2016-10-04 03:00:00,16873.83008
2016-10-05 03:00:00,17070.65039
2016-10-06 03:00:00,17143.32031
2016-10-07 03:00:00,17136.2207
2016-10-11 03:00:00,17159.16016
2016-10-12 03:00:00,17207.90039
2016-10-13 03:00:00,17234.81055
2016-10-14 03:00:00,17414.89062
2016-10-17 03:00:00,17664.0
2016-10-18 03:00:00,17847.63086
2016-10-19 03:00:00,18125.39062
2016-10-20 03:00:00,18147.31055
2016-10-21 03:00:00,18257.2793
2016-10-24 03:00:00,18390.65039
2016-10-25 03:00:00,18409.07031
2016-10-26 03:00:00,18187.58008
2016-10-27 03:00:00,18065.60938
2016-10-28 03:00:00,17869.06055
2016-10-31 03:00:00,17610.13086
2016-11-01 03:00:00,17107.63086
2016-11-02 03:00:00,16807.35938
2016-11-03 03:00:00,16706.08008
2016-11-04 03:00:00,16754.92969
2016-11-07 03:00:00,17257.56055
2016-11-08 03:00:00,17138.39062
2016-11-09 03:00:00,17024.89062
2016-11-10 03:00:00,16230.73047
2016-11-11 03:00:00,15659.74023
2016-11-14 03:00:00,15693.73047
2016-11-15 03:00:00,16478.38086
2016-11-16 03:00:00,16520.84961
2016-11-17 03:00:00,16471.67969
2016-11-18 03:00:00,16385.11914
2016-11-21 03:00:00,16844.28906
2016-11-22 03:00:00,17306.81055
2016-11-23 03:00:00,17366.44922
2016-11-24 03:00:00,17385.17969
2016-11-25 03:00:00,17168.64062
2016-11-29 03:00:00,17042.17969
2016-11-30 03:00:00,17442.40039
2016-12-01 03:00:00,17041.98047
2016-12-02 03:00:00,16947.75977
2016-12-05 03:00:00,16999.01953
2016-12-06 03:00:00,17235.21094
2016-12-07 03:00:00,17196.76953
2016-12-12 03:00:00,17157.49023
2016-12-13 03:00:00,17197.4707
2016-12-14 03:00:00,16918.41016
2016-12-15 03:00:00,16738.58984
2016-12-16 03:00:00,16563.5
2016-12-19 03:00:00,15996.12988
2016-12-20 03:00:00,16064.05957
2016-12-21 03:00:00,16587.28906
2016-12-22 03:00:00,16378.4502
2016-12-23 03:00:00,16354.51953
2016-12-26 03:00:00,16113.25977
2016-12-27 03:00:00,16386.74023
2016-12-28 03:00:00,16508.25977
2016-12-29 03:00:00,16917.85938
2017-01-02 03:00:00,17504.82031
2017-01-03 03:00:00,17911.2207
2017-01-04 03:00:00,18143.09961
2017-01-05 03:00:00,18222.69922
2017-01-06 03:00:00,18284.2793
2017-01-09 03:00:00,18509.92969
2017-01-10 03:00:00,18783.32031
2017-01-11 03:00:00,18467.75977
2017-01-12 03:00:00,18591.2793
2017-01-13 03:00:00,18885.08984
2017-01-16 03:00:00,18997.44922
2017-01-17 03:00:00,18875.55078
2017-01-18 03:00:00,18870.08984
2017-01-19 03:00:00,18633.46094
2017-01-20 03:00:00,19039.49023
2017-01-23 03:00:00,19470.58984
2017-01-24 03:00:00,19366.93945
2017-01-25 03:00:00,19406.63086
2017-01-26 03:00:00,19180.40039
2017-01-27 03:00:00,19215.7793
2017-01-30 03:00:00,18777.5
2017-01-31 03:00:00,19062.58984
2017-02-01 03:00:00,19200.75977
2017-02-02 03:00:00,19374.99023
2017-02-03 03:00:00,19200.5
2017-02-06 03:00:00,19248.66016
2017-02-07 03:00:00,19194.32031
2017-02-08 03:00:00,19147.91992
2017-02-09 03:00:00,19302.25
2017-02-10 03:00:00,19502.92969
2017-02-13 03:00:00,19507.53906
2017-02-14 03:00:00,19606.38086
2017-02-15 03:00:00,19657.07031
2017-02-16 03:00:00,19563.21094
2017-02-17 03:00:00,19681.33984
2017-02-20 03:00:00,20038.39062
2017-02-21 03:00:00,20072.91992
2017-02-22 03:00:00,19915.25
2017-02-23 03:00:00,19538.08984
2017-02-24 03:00:00,19117.44922
2017-03-01 03:00:00,19358.9707
2017-03-02 03:00:00,18966.50977
2017-03-03 03:00:00,19265.44922
2017-03-06 03:00:00,19197.33984
2017-03-07 03:00:00,19248.16016
2017-03-08 03:00:00,19232.60938
2017-03-09 03:00:00,18785.49023
2017-03-10 03:00:00,18895.91016
2017-03-13 03:00:00,19188.25
2017-03-14 03:00:00,19062.24023
2017-03-15 03:00:00,19368.39062
2017-03-16 03:00:00,19601.28906
2017-03-17 03:00:00,19434.0
2017-03-20 03:00:00,19793.51953
2017-03-21 03:00:00,19535.19922
2017-03-22 03:00:00,19666.58984
2017-03-23 03:00:00,19705.09961
2017-03-27 03:00:00,19801.71094
2017-03-28 03:00:00,20022.41992
2017-03-29 03:00:00,20203.26953
2017-03-30 03:00:00,20248.41992
2017-03-31 03:00:00,20265.32031
2017-04-03 03:00:00,20561.90039
2017-04-04 03:00:00,20834.74023
2017-04-05 03:00:00,20683.01953
2017-04-06 03:00:00,20812.82031
2017-04-07 03:00:00,20727.56055
2017-04-10 03:00:00,20926.17969
2017-04-11 03:00:00,20994.80078
2017-04-12 03:00:00,20812.16992
2017-04-17 03:00:00,20748.13086
2017-04-18 03:00:00,20669.7207
2017-04-19 03:00:00,20513.16992
2017-04-20 03:00:00,20668.71094
2017-04-21 03:00:00,20768.98047
2017-04-24 03:00:00,21169.86914
2017-04-25 03:00:00,21198.86914
2017-04-26 03:00:00,21027.66992
2017-04-27 03:00:00,20889.44922
2017-04-28 03:00:00,21019.91016
2017-05-02 03:00:00,21157.44922
2017-05-03 03:00:00,21212.0293
2017-05-04 03:00:00,20985.51953
2017-05-05 03:00:00,21169.67969
2017-05-08 03:00:00,21076.71094
2017-05-09 03:00:00,21140.16016
2017-05-10 03:00:00,21510.0
2017-05-11 03:00:00,21426.58008
2017-05-12 03:00:00,21502.41016
2017-05-15 03:00:00,21656.59961
2017-05-16 03:00:00,21833.60938
2017-05-17 03:00:00,21674.24023
2017-05-18 03:00:00,21033.96094
2017-05-19 03:00:00,21614.86914
2017-05-22 03:00:00,21500.83984
2017-05-23 03:00:00,21520.66016
2017-05-24 03:00:00,21684.58984
2017-05-26 03:00:00,22141.71094
2017-05-29 03:00:00,22347.42969
2017-05-30 03:00:00,22310.58008
2017-05-31 03:00:00,22348.60938
2017-06-01 03:00:00,22518.66016
2017-06-02 03:00:00,22518.99023
2017-06-05 03:00:00,22443.59961
2017-06-06 03:00:00,22355.59961
2017-06-07 03:00:00,22218.66016
2017-06-08 03:00:00,21928.75977
2017-06-09 03:00:00,21614.25
2017-06-12 03:00:00,21145.05078
2017-06-13 03:00:00,21394.91992
2017-06-14 03:00:00,21178.34961
2017-06-15 03:00:00,21009.41016
2017-06-16 03:00:00,21291.38086
2017-06-19 03:00:00,21657.18945
2017-06-21 03:00:00,20614.34961
2017-06-22 03:00:00,20996.85938
2017-06-23 03:00:00,21066.14062
2017-06-26 03:00:00,21297.03906
2017-06-27 03:00:00,21226.89062
2017-06-28 03:00:00,21394.31055
2017-06-29 03:00:00,21481.61914
2017-06-30 03:00:00,21912.63086
2017-07-03 03:00:00,22223.10938
2017-07-04 03:00:00,22409.01953
2017-07-05 03:00:00,22415.76953
2017-07-06 03:00:00,22225.15039
2017-07-07 03:00:00,22059.83984
2017-07-10 03:00:00,21984.85938
2017-07-11 03:00:00,22127.33008
2017-07-12 03:00:00,22262.64062
2017-07-13 03:00:00,21976.36914
2017-07-14 03:00:00,21880.58984
2017-07-17 03:00:00,21331.17969
2017-07-18 03:00:00,21075.26953
2017-07-19 03:00:00,21450.40039
2017-07-20 03:00:00,21515.66992
2017-07-21 03:00:00,21521.0
2017-07-24 03:00:00,21325.10938
2017-07-25 03:00:00,21253.66016
2017-07-26 03:00:00,21224.66016
2017-07-27 03:00:00,21294.01953
2017-07-28 03:00:00,21692.85938
2017-07-31 03:00:00,21620.81055
2017-08-01 03:00:00,21540.58984
2017-08-02 03:00:00,21848.74023
2017-08-03 03:00:00,21811.83008
2017-08-04 03:00:00,21716.84961
2017-08-07 03:00:00,21479.7793
2017-08-08 03:00:00,21266.46094
2017-08-09 03:00:00,20995.16992
2017-08-10 03:00:00,21132.9707
2017-08-11 03:00:00,21632.98047
2017-08-14 03:00:00,22539.96094
2017-08-15 03:00:00,22702.38086
2017-08-16 03:00:00,22894.73047
2017-08-17 03:00:00,22724.48047
2017-08-18 03:00:00,22988.26953
2017-08-22 03:00:00,22900.17969
2017-08-23 03:00:00,23262.38086
2017-08-24 03:00:00,23403.25
2017-08-25 03:00:00,23504.17969
2017-08-28 03:00:00,23505.57031
2017-08-29 03:00:00,23474.74023
2017-08-30 03:00:00,23510.49023
2017-08-31 03:00:00,23558.08008
2017-09-01 03:00:00,23693.82031
2017-09-04 03:00:00,23726.19922
2017-09-05 03:00:00,24016.08984
2017-09-06 03:00:00,24161.80078
2017-09-07 03:00:00,24248.51953
2017-09-08 03:00:00,24021.82031
2017-09-11 03:00:00,24030.83984
2017-09-12 03:00:00,23559.66016
2017-09-13 03:00:00,23866.0293
2017-09-14 03:00:00,23708.15039
2017-09-15 03:00:00,23723.2793
2017-09-18 03:00:00,23912.2207
2017-09-19 03:00:00,24228.18945
2017-09-20 03:00:00,24358.03906
2017-09-21 03:00:00,24576.94922
2017-09-22 03:00:00,25005.88086
2017-09-25 03:00:00,25056.11914
2017-09-26 03:00:00,25131.5293
2017-09-27 03:00:00,25283.33984
2017-09-28 03:00:00,25624.55078
2017-09-29 03:00:00,26074.33008
2017-10-02 03:00:00,26374.50977
2017-10-03 03:00:00,26681.86914
2017-10-04 03:00:00,26474.18945
2017-10-05 03:00:00,27015.49023
2017-10-06 03:00:00,26815.63086
2017-10-09 03:00:00,26769.88086
2017-10-10 03:00:00,27100.30078
2017-10-11 03:00:00,26933.46094
2017-10-12 03:00:00,27075.07031
2017-10-13 03:00:00,27185.08984
2017-10-17 03:00:00,26622.40039
2017-10-18 03:00:00,26249.16016
2017-10-19 03:00:00,26831.00977
2017-10-20 03:00:00,27030.25977
2017-10-23 03:00:00,27806.16016
2017-10-24 03:00:00,28026.19922
2017-10-25 03:00:00,27892.49023
2017-10-26 03:00:00,27844.21094
2017-10-27 03:00:00,27489.5
2017-10-30 03:00:00,27428.23047
2017-10-31 03:00:00,27921.76953
2017-11-01 03:00:00,28001.44922
2017-11-02 03:00:00,27963.63086
2017-11-03 03:00:00,27985.44922
2017-11-07 03:00:00,28133.17969
2017-11-08 03:00:00,28116.67969
2017-11-09 03:00:00,27944.00977
2017-11-10 03:00:00,27115.55078
2017-11-13 03:00:00,26745.26953
2017-11-14 03:00:00,25709.30078
2017-11-15 03:00:00,26328.94922
2017-11-16 03:00:00,27244.51953
2017-11-17 03:00:00,27131.57031
2017-11-21 03:00:00,27274.42969
2017-11-22 03:00:00,27326.33984
2017-11-23 03:00:00,27331.49023
2017-11-24 03:00:00,27463.26953
2017-11-27 03:00:00,27136.09961
2017-11-28 03:00:00,26915.00977
2017-11-29 03:00:00,26905.0293
2017-11-30 03:00:00,26943.25977
2017-12-01 03:00:00,26974.2207
2017-12-04 03:00:00,26864.66992
2017-12-05 03:00:00,26507.24023
2017-12-06 03:00:00,26503.93945
2017-12-07 03:00:00,26864.03906
2017-12-11 03:00:00,27304.38086
2017-12-12 03:00:00,27409.55078
2017-12-13 03:00:00,27076.73047
2017-12-14 03:00:00,27225.49023
2017-12-15 03:00:00,27063.66016
2017-12-18 03:00:00,27174.16016
2017-12-19 03:00:00,27709.23047
2017-12-20 03:00:00,28083.91992
2017-12-21 03:00:00,28494.00977
2017-12-22 03:00:00,28943.10938
2017-12-26 03:00:00,29216.2207
2017-12-27 03:00:00,29260.33008
2017-12-28 03:00:00,30024.24023
2017-12-29 03:00:00,30076.11914
2018-01-02 03:00:00,31142.26953
2018-01-03 03:00:00,31477.71094
2018-01-04 03:00:00,31989.58008
2018-01-05 03:00:00,32205.58984
2018-01-08 03:00:00,32392.50977
2018-01-09 03:00:00,32150.89062
2018-01-10 03:00:00,31618.65039
2018-01-11 03:00:00,32068.50977
2018-01-12 03:00:00,32762.66016
2018-01-15 03:00:00,33664.91016
2018-01-16 03:00:00,33542.67969
2018-01-17 03:00:00,33652.10938
2018-01-18 03:00:00,34064.33984
2018-01-19 03:00:00,33587.37109
2018-01-22 03:00:00,33558.07812
2018-01-23 03:00:00,33939.66016
2018-01-24 03:00:00,34940.53125
2018-01-25 03:00:00,35157.78125
2018-01-26 03:00:00,35133.23047
2018-01-29 03:00:00,34754.80859
2018-01-30 03:00:00,34232.46875
2018-01-31 03:00:00,34972.73047
2018-02-01 03:00:00,34642.21875
2018-02-02 03:00:00,32643.98047
2018-02-05 03:00:00,31174.16016
2018-02-06 03:00:00,31745.30078
2018-02-07 03:00:00,31607.06055
2018-02-08 03:00:00,30988.26953
2018-02-09 03:00:00,30177.14062
2018-02-14 03:00:00,31576.2793
2018-02-15 03:00:00,32006.66016
2018-02-16 03:00:00,32738.75977
2018-02-19 03:00:00,33298.28125
2018-02-20 03:00:00,32836.30859
2018-02-21 03:00:00,33108.16016
2018-02-22 03:00:00,33114.42969
2018-02-23 03:00:00,32774.82812
2018-02-26 03:00:00,32939.03125
2018-02-27 03:00:00,32589.00977
2018-02-28 03:00:00,33004.01172
2018-03-01 03:00:00,32058.4707
2018-03-02 03:00:00,31914.7207
2018-03-05 03:00:00,32178.75977
2018-03-06 03:00:00,32849.64062
2018-03-07 03:00:00,32804.98828
2018-03-08 03:00:00,32819.78125
2018-03-09 03:00:00,33182.30859
2018-03-12 03:00:00,33260.64062
2018-03-13 03:00:00,33001.76953
2018-03-14 03:00:00,32851.05859
2018-03-15 03:00:00,32723.14062
2018-03-16 03:00:00,32582.51953
2018-03-19 03:00:00,31747.34961
2018-03-20 03:00:00,31823.56055
2018-03-21 03:00:00,32369.42969
2018-03-22 03:00:00,32020.93945
2018-03-23 03:00:00,31533.13086
2018-03-26 03:00:00,31652.67969
2018-03-27 03:00:00,31255.75
2018-03-28 03:00:00,31108.85938
2018-04-03 03:00:00,31356.2207
2018-04-04 03:00:00,31331.41992
2018-04-05 03:00:00,31863.2207
2018-04-06 03:00:00,31757.86914
2018-04-09 03:00:00,31837.63086
2018-04-10 03:00:00,32213.14062
2018-04-11 03:00:00,32096.16016
2018-04-12 03:00:00,32075.0
2018-04-13 03:00:00,31605.63086
2018-04-16 03:00:00,31063.25
2018-04-17 03:00:00,31416.61914
2018-04-18 03:00:00,31550.0293
2018-04-19 03:00:00,31320.39062
2018-04-20 03:00:00,31157.78906
2018-04-23 03:00:00,30952.16016
2018-04-24 03:00:00,30620.5
2018-04-25 03:00:00,29996.56055
2018-04-26 03:00:00,29557.50977
2018-04-27 03:00:00,30047.4707
2018-05-02 03:00:00,29695.53906
2018-05-03 03:00:00,29567.99023
2018-05-04 03:00:00,28736.99023
2018-05-07 03:00:00,27561.76953
2018-05-08 03:00:00,26452.96094
2018-05-09 03:00:00,27986.01953
2018-05-10 03:00:00,29677.30078
2018-05-11 03:00:00,29805.65039
2018-05-14 03:00:00,30497.16992
2018-05-15 03:00:00,30739.55078
2018-05-16 03:00:00,31753.64062
2018-05-17 03:00:00,31839.7793
2018-05-18 03:00:00,31863.5293
2018-05-21 03:00:00,31690.11914
2018-05-22 03:00:00,30962.2793
2018-05-23 03:00:00,30329.46094
2018-05-24 03:00:00,29766.44922
2018-05-28 03:00:00,28774.33984
2018-05-29 03:00:00,28389.2207
2018-05-30 03:00:00,28392.65039
2018-05-31 03:00:00,28595.2207
2018-06-01 03:00:00,28504.82031
2018-06-04 03:00:00,29018.58008
2018-06-05 03:00:00,30377.39062
2018-06-06 03:00:00,30432.40039
2018-06-07 03:00:00,30198.74023
2018-06-08 03:00:00,31431.31055
2018-06-11 03:00:00,31732.30078
2018-06-12 03:00:00,30762.67969
2018-06-13 03:00:00,30233.58008
2018-06-14 03:00:00,30163.76953
2018-06-15 03:00:00,30194.93945
2018-06-18 03:00:00,27636.81055
2018-06-19 03:00:00,29069.26953
2018-06-21 03:00:00,30884.80078
2018-06-22 03:00:00,30274.05078
2018-06-25 03:00:00,28859.84961
